route_id,agency_id,route_short_name,route_long_name,route_type,route_desc,route_code
273,1,12ÜS,RECEP TAYYİP ERDOĞAN CADDESİ - VEYSEL KARANİ İLKOKULU,3,,12ÜS_G_D1781
274,1,12ÜS,RECEP TAYYİP ERDOĞAN CADDESİ - ALTUNİZADE METROBÜS,3,,12ÜS_G_D1788
275,1,12ÜS,RECEP TAYYİP ERDOĞAN CADDESİ - VEYSEL KARANİ İLKOKULU,3,,12ÜS_G_D2853
276,1,13,KADIKÖY - BATI ATAŞEHİR PERONLAR,3,,13_D_D0
277,1,13,KADIKÖY - BATI ATAŞEHİR PERONLAR,3,SEFERLER ERYILDIZ'DAN GİDER.,13_D_D2020
278,1,13,NAMAZGAH - BATI ATAŞEHİR PERONLAR,3,SEFERLER NAMAZGAHDAN BAŞLAR,13_D_D2507
279,1,13,BATI ATAŞEHİR PERONLAR - KADIKÖY,3,,13_G_D0
280,1,13,BATI ATAŞEHİR PERONLAR - KADIKÖY,3,,13_G_D2021
281,1,13,AŞIK VEYSEL CADDESİ - BATI ATAŞEHİR PERONLAR,3,SEFERLER POLİS EVLERİN'DEN KALKAR.,13_G_D2114
282,1,130,KADIKÖY - DENİZ HARP OKULU,3,,130_D_D0
284,1,130,KADIKÖY - ÖĞÜT SOKAK,3,,130_D_D2974
285,1,130,DENİZ HARP OKULU - KADIKÖY,3,,130_G_D0
286,1,130,DENİZ HARP OKULU - KADIKÖY,3,,130_G_D1168
287,1,130,ÖĞÜT SOKAK - KADIKÖY,3,,130_G_D2973
289,1,130A,KOZYATAĞI METRO-TAHAFFUZHANE CADDESİ,3,,130A_D_D2536
290,1,130A,KADIKÖY - ÖĞÜT SOKAK,3,,130A_D_D2874
293,1,130A,TAHAFFUZHANE CADDESİ - KARTAL KÖPRÜSÜ,3,,130A_G_D1501
294,1,130A,KARTAL BÖLGE TRAFİK - KADIKÖY,3,,130A_G_D1511
295,1,130A,ÖĞÜT SOKAK - KADIKÖY,3,SEFERLER DENİZ HARP OKULUNA GİRMEZ. ÖĞÜT SOKAK-KADIKÖY ARASINDA.,130A_G_D2873
297,1,130E,CEVİZLİ PERONLAR - ÖĞÜT SOKAK,3,,130E_D_D0
298,1,130E,CEVİZLİ PERONLAR - DENİZ HARP OKULU,3,,130E_D_D1816
300,1,130E,DENİZ HARP OKULU - CEVİZLİ PERONLAR,3,,130E_G_D0
301,1,130E,DENİZ HARP OKULU - KARTAL KÖPRÜSÜ,3,,130E_G_D1815
303,1,130H,SABİHA GÖKÇEN HAVALİMANI - DENİZ HARP OKULU,3,,130H_D_D0
306,1,130H,DENİZ HARP OKULU - SABİHA GÖKÇEN HAVALİMANI,3,,130H_G_D0
307,1,130H,DENİZ HARP OKULU - SABİHA GÖKÇEN HAVALİMANI,3,SEFERLER OKAN ÜNİVERSİTESİNDEN GEÇER.,130H_G_D1537
309,1,130Ş,KADIKÖY - ŞİFA SONDURAK,3,,130Ş_D_D0
310,1,130Ş,TEPEÜSTÜ - ŞİFA SONDURAK,3,,130Ş_D_D1701
311,1,130Ş,ŞİFA SONDURAK - KADIKÖY,3,,130Ş_G_D0
312,1,130Ş,YUNUS EMRE ANADOLU İMAM HATİP LİSESİ - KADIKÖY,3,,130Ş_G_D1391
313,1,130Ş,KARTAL KÖPRÜSÜ - ŞİFA SONDURAK,3,,130Ş_G_D1392
314,1,130Ş,ŞİFA SONDURAK - TEPEÜSTÜ,3,,130Ş_G_D1697
315,1,130T,DENİZ HARP OKULU - AYDINLI TOKİ PERONLAR,3,,130T_D_D0
317,1,130T,AYDINLI TOKİ PERONLAR - DENİZ HARP OKULU,3,,130T_G_D0
318,1,130T,AYDINLI TOKİ PERONLAR - DENİZ HARP OKULU,3,,130T_G_D1683
321,1,131,ESTERGON CADDESİ - SULTANBEYLİ PERONLAR,3,,131_D_D6002
322,1,131,SULTANBEYLİ PERONLAR - SULTANBEYLİ PERONLAR,3,,131_G_D4999
323,1,131A,ESTERGON CADDESİ - ATATÜRK ORTAOKULU,3,,131A_D_D0
325,1,131A,ATATÜRK ORTAOKULU - ESTERGON CADDESİ,3,PAZARTESİ GÜNÜ HALK PAZARI OLDUĞUNDAN TÜM SEFERLER GÖNÜL SOKAK DURAĞINDAN BAŞLAR.,131A_G_D0
327,1,131B,ESTERGON CADDESİ - BATTALGAZİ MAHALLESİ,3,,131B_D_D0
328,1,131B,BATTALGAZİ MAHALLESİ - ESTERGON CADDESİ,3,,131B_G_D0
329,1,131C,NECİP FAZIL METRO - SABİHA GÖKÇEN HAVALİMANI,3,,131C_D_D0
330,1,131C,ESTERGON CADDESİ - DEDEPAŞA BULVARI,3,,131C_D_D2425
331,1,131C,SABİHA GÖKÇEN HAVALİMANI - NECİP FAZIL METRO,3,,131C_G_D0
332,1,131C,SABİHA GÖKÇEN HAVALİMANI - SANTRAL,3,,131C_G_D2424
333,1,131H,TEPEÜSTÜ - HİLAL KONUTLARI,3,,131H_D_D0
334,1,131H,TEPEÜSTÜ - ÜSTÜN CADDESİ,3,,131H_D_D2946
335,1,131H,HİLAL KONUTLARI - TEPEÜSTÜ,3,,131H_G_D0
336,1,131H,ÜSTÜN CADDESİ - TEPEÜSTÜ,3,,131H_G_D2945
337,1,131K,KARTAL - YEŞİLTEPE SON DURAK,3,,131K_D_D0
338,1,131K,RECEP TAYYİP ERDOĞAN CADDESİ - EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ,3,VEYSEL KARANİ - EYÜP SULTAN GÜZERGAHINDAN HİZMET VERİR.,131K_D_D1807
339,1,131K,KARTAL - KÜÇÜK KORU CAMİİ,3,,131K_D_D2622
340,1,131K,KARTAL - EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ,3,,131K_D_D2659
341,1,131K,YEŞİLTEPE SON DURAK - KARTAL,3,,131K_G_D0
342,1,131K,EBRU SOKAK - EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ,3,SANCAKTEPE EBRU SOKAK  -EYÜP SULTAN E.M.L. GÜZERGAHINDAN HİZMET VERİR.,131K_G_D1685
343,1,131K,EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ - YENİDOĞAN PERONLAR,3,EYÜP SULTAN EML - YENİDOĞAN PERONLAR GÜZERGAHINDAN HİZMET VERİR.,131K_G_D1808
344,1,131K,YEŞİLTEPE - KARTAL,3,,131K_G_D2621
345,1,131K,EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ - SARIGAZİ KÖYİÇİ,3,EYÜP SULTAN EML - SANCAKTEPE KAYMAKAMLIK GÜZERGAHINDA RİNG OLARAK HİZMET VERİR.,131K_G_D2660
348,1,131SB,SULTANBEYLİ PERONLAR - BATTALGAZİ MAHALLESİ,3,,131SB_G_D2031
350,1,131T,MADENLER-DEMOKRASİ CD.,3,,131T_D_D1779
351,1,131T,ESTERGON CADDESİ - ATATÜRK MAHALLESİ PERONLAR,3,,131T_D_D2556
354,1,131TD,ESTERGON CADDESİ - ACISU SOKAK,3,,131TD_D_D0
355,1,131TD,MADENLER-HİLAL MAHALLESİ MUH.,3,,131TD_D_D1780
356,1,131TD,ACISU SOKAK - ESTERGON CADDESİ,3,,131TD_G_D0
357,1,131Ü,ESTERGON CADDESİ - SULTANBEYLİ PERONLAR,3,,131Ü_D_D0
358,1,131Ü,SULTANBEYLİ PERONLAR - ESTERGON CADDESİ,3,,131Ü_G_D0
359,1,131V,KARTAL - RECEP TAYYİP ERDOĞAN CADDESİ,3,,131V_D_D0
360,1,131V,KIZILAY - VEYSEL KARANİ İLKOKULU,3,,131V_D_D1545
361,1,131V,RECEP TAYYİP ERDOĞAN CADDESİ - KARTAL,3,,131V_G_D0
362,1,131V,RECEP TAYYİP ERDOĞAN CADDESİ - KARTAL,3,,131V_G_D1709
363,1,131Y,KARTAL - YEŞİLTEPE SON DURAK,3,,131Y_D_D0
364,1,131Y,KARTAL - KÜÇÜK KORU CAMİİ,3,,131Y_D_D2121
365,1,131Y,YEŞİLTEPE SON DURAK - KARTAL,3,,131Y_G_D0
366,1,131Y,SARIGAZİ ATATÜRK CADDESİ - KARTAL,3,,131Y_G_D2117
367,1,131Y,YEŞİLTEPE - KARTAL,3,,131Y_G_D2118
368,1,131YS,ESTERGON CADDESİ - BATTALGAZİ MAHALLESİ,3,,131YS_D_D0
369,1,131YS,ÖREN SOKAK - BATTALGAZİ MAHALLESİ,3,ÖREN SOKAK DURAĞI - SULTANBEYLİ T.E.M.L LİSESİ GÜZERGAHINDA HİZMET VERİR.,131YS_D_D1751
370,1,131YS,BATTALGAZİ MAHALLESİ - ESTERGON CADDESİ,3,,131YS_G_D0
371,1,132,KARTAL - AKFIRAT,3,,132_D_D0
372,1,132,KARTAL - OKAN ÜNİVERSİTESİ,3,,132_D_D1059
373,1,132,KARTAL - AKFIRAT EVLERİ,3,SEFER TUZLA ORGANİZE SANAYİ'DEN AKFIRAT EVLERİ'NE GİDER.,132_D_D1722
374,1,132,AKFIRAT - KARTAL,3,,132_G_D0
375,1,132,OKAN ÜNİVERSİTESİ - KARTAL,3,SEFERLER OKAN ÜNV.,132_G_D1060
376,1,132,AKFIRAT - KARTAL,3,,132_G_D1182
377,1,132A,KARTAL - SULTANBEYLİ PERONLAR,3,,132A_D_D0
378,1,132A,KARTAL - SULTANBEYLİ PERONLAR,3,SEFERLER SEMERKANT BULVARINDAN,132A_D_D1099
380,1,132A,KARTAL - SULTANBEYLİ PERONLAR,3,,132A_D_D1565
381,1,132A,SULTANBEYLİ PERONLAR - KARTAL,3,,132A_G_D0
383,1,132A,SULTANBEYLİ PERONLAR - KARTAL,3,SEFERLER SEMERKANT BULVARINDAN,132A_G_D1223
386,1,132A,SULTANBEYLİ PERONLAR - YILDIRAY SOKAK,3,,132A_G_D1704
387,1,132B,KARTAL METRO - AKFIRAT EVLERİ,3,,132B_D_D0
388,1,132B,AKFIRAT EVLERİ - KARTAL METRO,3,,132B_G_D0
389,1,132Y,SÜTÇÜ İMAM CADDESİ - KARTAL METRO,3,,132Y_G_D1723
390,1,132C,KARTAL - SULTANBEYLİ PERONLAR,3,,132C_D_D0
391,1,132C,SULTANBEYLİ PERONLAR - KARTAL,3,,132C_D_D1716
392,1,132C,SULTANBEYLİ PERONLAR - KARTAL,3,,132C_G_D0
393,1,132C,SULTANBEYLİ PERONLAR - KARTAL,3,,132C_G_D1715
394,1,132ÇK,KARTAL - YEŞİLTEPE SON DURAK,3,,132ÇK_D_D0
395,1,132ÇK,MESLEK YÜKSEKOKULU - KÜÇÜK KORU CAMİİ,3,,132ÇK_D_D1591
396,1,132ÇK,YEŞİLTEPE SON DURAK - KARTAL,3,,132ÇK_G_D0
397,1,132ÇK,KÜÇÜK KORU CAMİİ - MESLEK YÜKSEKOKULU,3,,132ÇK_G_D1590
398,1,132D,KARTAL - KURTDOĞMUŞ KÖYÜ,3,,132D_D_D0
399,1,132D,ÇARŞI - OTOYOL KAVŞAĞI,3,,132D_D_D1184
401,1,132D,KURTDOĞMUŞ KÖYÜ - KARTAL,3,,132D_G_D0
402,1,132D,KURTDOĞMUŞ KÖYÜ - KARTAL,3,,132D_G_D1254
404,1,132E,KARTAL - EMİRLİ KÖYÜ,3,,132E_D_D0
405,1,132E,KARTAL - EMİRLİ KÖYÜ,3,,132E_D_D1579
406,1,132E,EMİRLİ KÖYÜ - KARTAL,3,,132E_G_D0
407,1,132E,EMİRLİ KÖYÜ - KARTAL,3,,132E_G_D1578
408,1,132F,KARTAL - PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ,3,,132F_D_D0
409,1,132F,KARTAL - AFET KOORDİNASYON MERKEZİ,3,,132F_D_D1567
411,1,132F,PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ - KARTAL,3,,132F_G_D0
412,1,132F,AFET KOORDİNASYON MERKEZİ - KARTAL,3,,132F_G_D1566
414,1,132G,PENDİK - GÖZDAĞI SOSYAL TESİS,3,,132G_D_D0
416,1,132H,SABİHA GÖKÇEN HAVALİMANI - PENDİK,3,,132H_D_D0
417,1,132H,SABİHA GÖKÇEN HAVALİMANI - PENDİK YHT İSTASYONU,3,,132H_D_D1644
418,1,132H,PENDİK - SABİHA GÖKÇEN HAVALİMANI,3,,132H_G_D0
419,1,132H,PENDİK YHT İSTASYONU - SABİHA GÖKÇEN HAVALİMANI,3,,132H_G_D1643
420,1,132K,KARTAL - SULTANBEYLİ PERONLAR,3,PERŞEMBE GÜNLERİ PAZAR KURULDUĞUNDAN ARAÇLARIMIZ CEZAEVİ OLİMPİYAT CADDESİN DEN GİDER,132K_D_D0
421,1,132K,SANAYİ SİTESİ - SULTANBEYLİ PERONLAR,3,,132K_D_D1637
"422,1,132K,KARTAL - SULTANBEYLİ PERONLAR,3,""HAFTASONU DÖNÜŞ İSTİKAMETİNDE VİAPORT İŞ MERKEZİNE GİRMEZ, REYHAN CAD. GÜZERGAHINI KULLANIR."",132K_D_D1760"
424,1,132K,SULTANBEYLİ PERONLAR - KARTAL,3,PERŞEMBE GÜNLERİ PAZAR KURULDUĞUNDAN ARAÇLARIMIZ CEZAEVİ OLİMPİYAT CADDESİN DEN GİDER,132K_G_D0
425,1,132K,SULTANBEYLİ PERONLAR - PENDİK,3,,132K_G_D1596
426,1,132K,SULTANBEYLİ PERONLAR - PENDİK YHT İSTASYONU,3,,132K_G_D1636
428,1,132M,CEVİZLİ PERONLAR - BATTALGAZİ MAHALLESİ,3,,132M_D_D0
429,1,132M,KIZILAY - BATTALGAZİ MAHALLESİ,3,,132M_D_D1700
430,1,132M,SARDUNYA EVLERİ - BATTALGAZİ MAHALLESİ,3,SAMANDIRA'DAN BAŞLAR.,132M_D_D2807
431,1,132M,BATTALGAZİ MAHALLESİ - CEVİZLİ PERONLAR,3,,132M_G_D0
432,1,132N,KARTAL - NİŞANTEPE,3,,132N_D_D0
433,1,132N,KARTAL - EMLAK KONUTLARI,3,,132N_D_D1734
434,1,132N,KARTAL - NİŞANTEPE,3,,132N_D_D1792
435,1,132N,NİŞANTEPE - KARTAL,3,,132N_G_D0
436,1,132N,EMLAK KONUTLARI - KARTAL,3,,132N_G_D1733
437,1,132N,NİŞANTEPE - KARTAL,3,HAFTASONU MALTEPE ÜNİVERSİTESİ'NE GİRMEZ.,132N_G_D1790
438,1,132P,KARTAL - RECEP TAYYİP ERDOĞAN CADDESİ,3,,132P_D_D0
439,1,132P,RECEP TAYYİP ERDOĞAN CADDESİ - KARTAL,3,,132P_G_D0
440,1,132S,KARTAL - YENİDOĞAN PERONLAR,3,,132S_D_D0
441,1,132S,KARTAL - YENİDOĞAN PERONLAR,3,,132S_D_D1632
442,1,132S,KARTAL METRO - YENİDOĞAN PERONLAR,3,,132S_D_D2131
443,1,132S,NİZAMİYE - YENİDOĞAN PERONLAR,3,,132S_D_D2133
444,1,132S,YENİDOĞAN PERONLAR - KARTAL,3,,132S_G_D0
445,1,132S,YENİDOĞAN PERONLAR - KARTAL,3,,132S_G_D1631
446,1,132S,YENİDOĞAN PERONLAR - KARTAL METRO,3,YENİDOĞAN PERONLAR - KARTAL METRO GÜZERGAHINDA HİZMET VERİR.,132S_G_D2130
447,1,132T,KARTAL METRO - TEPEÖREN MERKEZ,3,,132T_D_D0
"448,1,132T,KARTAL METRO - AKFIRAT,3,""SEFERLER AKFIRAT'TAN, ORHANLI TOKİ KONUTLARINA DA GİRER."",132T_D_D1416"
449,1,132T,KARTAL METRO - GAZİ BULVARI,3,SEFERLER TUZLA ORGANİZE SANAYİSİNE GİDER.,132T_D_D1485
450,1,132T,KARTAL METRO - GAZİ BULVARI,3,,132T_D_D1720
451,1,132T,KARTAL METRO - TEPEÖREN MERKEZ,3,,132T_D_D1802
452,1,132T,KARTAL METRO - GAZİ BULVARI,3,SEFERLER TUZLA ORGANİZE SANAYİ GAZİ BULVARI VE DERİ SANAYİYE.,132T_D_D1805
453,1,132T,TEPEÖREN MERKEZ - KARTAL METRO,3,,132T_G_D0
454,1,132T,TEPEÖREN MERKEZ - KARTAL METRO,3,,132T_G_D1403
"455,1,132T,AKFIRAT - KARTAL METRO,3,""SEFERLER AKFIRAT'TAN, ORHANLI TOKİ KONUTLARINA DA GİRER."",132T_G_D1415"
456,1,132T,GAZİ BULVARI - KARTAL METRO,3,SEFERLER TUZLA ORGANİZE SANAYİSİNE GİDER.,132T_G_D1484
457,1,132T,TEPEÖREN MERKEZ - KARTAL METRO,3,,132T_G_D1801
458,1,132V,PALMİYE - YENİDOĞAN PERONLAR,3,,132V_D_D0
459,1,132V,TRABZON CADDESİ - ŞEHİT POLİS HACI DUMAN - YENİDOĞAN PERONLAR,3,,132V_D_D1694
460,1,132V,TRABZON CADDESİ - ŞEHİT POLİS HACI DUMAN - YENİDOĞAN PERONLAR,3,TRABZON CADDESİ DURAĞI'NDAN BAŞLAR.,132V_D_D2177
461,1,132V,YENİDOĞAN PERONLAR - PALMİYE,3,,132V_G_D0
462,1,132V,YENİDOĞAN PERONLAR - PENDİK YHT İSTASYONU,3,,132V_G_D2699
463,1,132Y,KARTAL METRO - SÜTÇÜ İMAM CADDESİ,3,,132Y_D_D0
464,1,132Y,KARTAL METRO - SÜTÇÜ İMAM CADDESİ,3,,132Y_D_D1690
465,1,132Y,KARTAL METRO - SÜTÇÜ İMAM CADDESİ,3,,132Y_D_D1724
466,1,132Y,SÜTÇÜ İMAM CADDESİ - KARTAL METRO,3,,132Y_G_D0
467,1,132Y,SÜTÇÜ İMAM CADDESİ - KARTAL METRO,3,,132Y_G_D1689
468,1,132YM,MESLEK YÜKSEKOKULU - YEŞİLTEPE SON DURAK,3,,132YM_D_D0
469,1,132YM,MESLEK YÜKSEKOKULU - KÜÇÜK KORU CAMİİ,3,,132YM_D_D1794
470,1,132YM,YEŞİLTEPE SON DURAK - MESLEK YÜKSEK OKULU,3,,132YM_G_D0
471,1,132YM,YEŞİLTEPE - MESLEK YÜKSEK OKULU,3,,132YM_G_D1793
472,1,132Z,KARTAL - SULTANBEYLİ PERONLAR,3,,132Z_D_D0
474,1,132Z,SULTANBEYLİ PERONLAR - KARTAL,3,,132Z_G_D0
476,1,133,KARTAL - ŞEYH ŞABANİ VELİ CAMİİ,3,,133_D_D1958
480,1,133,ŞEYH ŞABANİ VELİ CAMİİ - KARTAL,3,,133_G_D1957
484,1,133A,KARTAL - AYDINLI İLKOKULU,3,,133A_D_D0
486,1,133A,AYDINLI İLKOKULU - KARTAL,3,,133A_G_D0
488,1,133AK,KARTAL - TEPEÖREN MERKEZ,3,,133AK_D_D0
489,1,133AK,KARTAL - AKFIRAT,3,SEFERLER AKFIRAT,133AK_D_D1067
492,1,133AK,TEPEÖREN MERKEZ - KARTAL,3,,133AK_G_D0
493,1,133AK,AKFIRAT - KARTAL,3,SEFERLER AKFIRAT,133AK_G_D1066
496,1,133F,CEVİZLİ PERONLAR - ACARLAR SİTESİ,3,,133F_D_D0
497,1,133F,CEVİZLİ PERONLAR - ACARLAR SİTESİ,3,,133F_D_D2949
498,1,133F,ACARLAR SİTESİ - CEVİZLİ PERONLAR,3,,133F_G_D0
499,1,133F,ACARLAR SİTESİ - CEVİZLİ PERONLAR,3,,133F_G_D2913
500,1,133F,ACARLAR SİTESİ - CEVİZLİ PERONLAR,3,,133F_G_D2950
"501,1,133G,KARTAL - GÜLENSU MAHALLESİ,3,""KIŞLALI CADDESINE PAZARTESI GÜNLERI KURULAN SEMT PAZARI NEDENIYLE ARAÇLARIMIZ, GÜLENSU MAHALLESİ YÖNÜNDE, MALTEPE KIZ ANADOLU İMAM HATIP LISESI DURAĞINDAN SONRA ORHANGAZI CADDESI  D100 KARAYOLU GÜZERGÂHI ILE HIZMET VERECEKTIR"",133G_D_D0"
502,1,133G,GÜLENSU MAHALLESİ - KARTAL,3,,133G_G_D0
503,1,133GP,KARTAL - GÖÇBEYLİ MERKEZ CAMİİ,3,,133GP_D_D0
504,1,133GP,KARTAL - GÖÇBEYLİ MERKEZ CAMİİ,3,,133GP_D_D1423
505,1,133GP,KARTAL - GÖÇBEYLİ MERKEZ CAMİİ,3,SEFERLER KARTAL SAHİL.,133GP_D_D1763
506,1,133GP,GÖÇBEYLİ MERKEZ CAMİİ - KARTAL,3,,133GP_G_D0
507,1,133GP,GÖÇBEYLİ MERKEZ CAMİİ - KARTAL,3,SEFERLER KARTAL SAHİL.,133GP_G_D1301
508,1,133GP,GÖÇBEYLİ MERKEZ CAMİİ - KARTAL,3,,133GP_G_D1424
509,1,133K,KARTAL - KURTKÖY MEZARLIĞI,3,,133K_D_D0
510,1,133K,KARTAL - KURTKÖY MEZARLIĞI,3,SEFERLER BOTAŞ ÇAMÇEŞME YOLU,133K_D_D1063
511,1,133K,GONCA SOKAK - SULTANBEYLİ PERONLAR,3,,133K_D_D1529
512,1,133K,KARTAL - KURTKÖY MEZARLIĞI,3,,133K_D_D1563
513,1,133K,PENDİK - KURTKÖY MEZARLIĞI,3,,133K_D_D1599
514,1,133K,GONCA SOKAK - KURTKÖY MEZARLIĞI,3,,133K_D_D1639
516,1,133K,KARTAL - KURTKÖY MEZARLIĞI,3,,133K_D_D1814
517,1,133K,KANARYA CADDESİ - KARTAL,3,,133K_G_D0
518,1,133K,KANARYA CADDESİ - KARTAL,3,SEFERLER BOTAŞ ÇAMÇEŞME YOLU,133K_G_D1062
519,1,133K,KURTKÖY MEZARLIĞI - KARTAL,3,,133K_G_D1562
520,1,133K,KURTKÖY MEZARLIĞI - PENDİK YHT İSTASYONU,3,,133K_G_D1638
521,1,133K,KURTKÖY MEZARLIĞI - KARTAL,3,,133K_G_D1813
525,1,133M,KAFKALE SPOR TESİSLERİ - TUZLA ORGANİZE SANAYİ,3,,133M_D_D6504
527,1,133M,2.CADDE - KAFKALE SPOR TESİSLERİ,3,,133M_G_D0
529,1,133N,KARTAL - MESLEK YÜKSEK OKULU,3,,133N_D_D0
530,1,133N,KARTAL - KARTAL NEYZEN TEVFİK MEYDAN,3,,133N_D_D1437
531,1,133N,MESLEK YÜKSEKOKULU - KARTAL,3,,133N_G_D0
532,1,133N,BÜYÜKBAKKALKÖY - KARTAL,3,,133N_G_D1438
533,1,133P,DENİZ HARP OKULU - TEPEÖREN MERKEZ,3,,133P_D_D0
534,1,133P,DENİZ HARP OKULU - AKFIRAT,3,,133P_D_D1086
535,1,133P,DENİZ HARP OKULU - OKAN ÜNİVERSİTESİ,3,,133P_D_D1088
536,1,133P,TEPEÖREN MERKEZ - DENİZ HARP OKULU,3,,133P_G_D0
537,1,133P,AKFIRAT - DENİZ HARP OKULU,3,SEFERLER AKFIRAT- TUZLA DENİZ HARP OKULU ARASINDA.,133P_G_D1085
538,1,133P,OKAN ÜNİVERSİTESİ - DENİZ HARP OKULU,3,SEFERLER OKAN ÜNİVERSİTESİ İLE TUZLA DENİZ HARP OKULU ARASINDA.,133P_G_D1087
539,1,133Ş,KARTAL - ÇAĞDAŞKENT SAĞLIK OCAĞI,3,,133Ş_D_D0
540,1,133Ş,ÇAĞDAŞKENT SAĞLIK OCAĞI - KARTAL,3,,133Ş_G_D0
541,1,133Ş,ŞEHİT ALİ ATİK CAMİİ - KARTAL,3,,133Ş_G_D1626
542,1,133T,MALTEPE PERONLAR - DENİZ HARP OKULU,3,,133T_D_D0
543,1,133T,MALTEPE PERONLAR - DENİZ HARP OKULU,3,SEFER MİNİBÜS YOLU,133T_D_D1394
544,1,133T,PENDİK - DENİZ HARP OKULU,3,SEFERLER PENDİK SAHİL PERONLARDAN HAREKET EDER.,133T_D_D1602
547,1,133T,DENİZ HARP OKULU - MALTEPE PERONLAR,3,,133T_G_D0
548,1,133T,DENİZ HARP OKULU - MALTEPE PERONLAR,3,SEFER MİNİBÜS YOLU,133T_G_D1393
549,1,133T,PENDİK - DENİZ HARP OKULU,3,,133T_G_D1635
550,1,133T,PENDİK - DENİZ HARP OKULU,3,,133T_G_D1642
551,1,133T,PENDİK - DENİZ HARP OKULU,3,,133T_G_D1678
554,1,133TM,TUZLA BELEDİYESİ - YUNUS EMRE ANADOLU İMAM HATİP LİSESİ,3,,133TM_D_D3479
556,1,133TM,YUNUS EMRE ANADOLU İMAM HATİP LİSESİ - TUZLA BELEDİYESİ,3,,133TM_G_D3057
558,1,133Ü,PENDİK - GAZİ BULVARI,3,,133Ü_D_D0
559,1,133Ü,MUSTAFA KARUŞAĞI İLKOKULU - GAZİ BULVARI,3,,133Ü_D_D1666
560,1,133Ü,GAZİ BULVARI - PENDİK,3,,133Ü_G_D0
561,1,133Ü,GAZİ BULVARI - MUSTAFA KARUŞAĞI İLKOKULU,3,GAZI BULVARI - KURTKÖY METRO GÜZERGAHINDA HIZMET VERIR.,133Ü_G_D1665
562,1,134,KARTAL - DEDEPAŞA BULVARI,3,,134_D_D0
563,1,134,DEDEPAŞA BULVARI - KARTAL,3,,134_G_D0
564,1,134CK,KARTAL - ŞEYHLİ TOKİ KONUTLARI,3,,134CK_D_D0
565,1,134CK,ŞEYHLİ TOKİ KONUTLARI - KARTAL,3,,134CK_G_D0
566,1,134GK,KARTAL - UĞURMUMCU,3,,134GK_D_D0
567,1,134GK,KARTAL-UĞURMUMCU,3,,134GK_D_D1771
568,1,134GK,UĞURMUMCU - KARTAL,3,,134GK_G_D0
569,1,134GK,UĞURMUMCU - KARTAL,3,,134GK_G_D1770
570,1,134K,KARTAL - ZÜBEYDE HANIM İMAM HATİP ORTAOKULU,3,,134K_D_D0
571,1,134K,KARTAL - ZÜBEYDE HANIM İMAM HATİP ORTAOKULU,3,,134K_D_D1149
572,1,134K,KARTAL - ZÜBEYDE HANIM İMAM HATİP ORTAOKULU,3,,134K_D_D1768
573,1,134K,KARTAL - KURFALI MAHALLESİ,3,,134K_D_D1824
574,1,134K,ZÜBEYDE HANIM İMAM HATİP ORTAOKULU - KARTAL,3,,134K_G_D0
575,1,134K,ZÜBEYDE HANIM İMAM HATİP ORTAOKULU - KARTAL,3,,134K_G_D1148
576,1,134K,ZÜBEYDE HANIM İMAM HATİP ORTAOKULU - KARTAL,3,,134K_G_D1767
577,1,134K,KURFALI MAHALLESİ - KARTAL,3,,134K_G_D1797
578,1,134UK,KARTAL - UĞURMUMCU,3,,134UK_D_D0
579,1,134UK,UĞURMUMCU - KARTAL,3,,134UK_G_D0
580,1,134YK,KARTAL - UĞURMUMCU,3,,134YK_D_D0
581,1,134YK,UĞURMUMCU - KARTAL,3,,134YK_G_D0
582,1,135,SULTANİYE - POYRAZKÖY,3,,135_D_D0
583,1,135,POYRAZKÖY - SULTANİYE,3,,135_G_D0
586,1,135A,KAVACIK AKTARMA - ACARKENT E KAPISI,3,,135A_D_D0
587,1,135A,KAVACIK AKTARMA - BEYKOZ ANADOLU LİSESİ,3,SEFERLER ANADOLU LİSESİNE GİDER.,135A_D_D2392
588,1,135A,ACARKENT E KAPISI - KAVACIK AKTARMA,3,,135A_G_D0
589,1,135A,BEYKOZ ANADOLU LİSESİ - KAVACIK AKTARMA,3,SEFERLER ANADOLU LİSESİNDEN BAŞLAR.,135A_G_D2393
590,1,135Ç,KAVACIK AKTARMA - ÇUBUKLU İSKELE,3,SEFERLER KAVACIK AKTARMADAN BAŞLAR.,135Ç_D_D2987
591,1,135Ç,ÇUBUKLU İSKELE - ÇUBUKLU İSKELE,3,,135Ç_G_D0
592,1,135Ç,ÇUBUKLU İSKELE - KAVACIK AKTARMA,3,SEFERLER KAVACIK AKTARMADA BİTER.,135Ç_G_D2988
594,1,135G,DUTDERE - TOKATKÖY,3,,135G_D_D2510
595,1,135G,FAZİLET CAMİİ - TOKATKÖY,3,FAZİLET CAMİİ'NDEN KALKAR,135G_D_D2603
596,1,135G,TOKATKÖY - DUTDERE,3,,135G_G_D0
